Episode,Score,Epsilon,Total Reward
6909,4,0.0100,5.01
6910,0,0.0100,-0.70
6911,0,0.0100,-0.70
6912,2,0.0100,2.15
6913,9,0.0100,12.03
6914,3,0.0100,3.41
6915,0,0.0100,-0.61
6916,1,0.0100,0.56
6917,3,0.0100,3.41
6918,5,0.0100,6.34
6919,0,0.0100,-0.70
6920,1,0.0100,0.56
6921,3,0.0100,3.41
6922,2,0.0100,2.15
6923,1,0.0100,0.60
6924,1,0.0100,0.56
6925,2,0.0100,2.15
6926,4,0.0100,5.01
6927,1,0.0100,0.56
6928,0,0.0100,-0.70
6929,1,0.0100,0.56
6930,0,0.0100,-0.66
6931,0,0.0100,-0.70
6932,0,0.0100,-0.69
6933,0,0.0100,-0.70
6934,0,0.0100,-0.70
6935,3,0.0100,3.41
6936,1,0.0100,0.60
6937,5,0.0100,6.27
6938,2,0.0100,2.15
6939,4,0.0100,5.08
6940,0,0.0100,-0.70
6941,4,0.0100,5.10
6942,0,0.0100,-0.70
6943,0,0.0100,-0.70
6944,4,0.0100,5.01
6945,2,0.0100,2.15
6946,3,0.0100,3.46
6947,2,0.0100,2.15
6948,9,0.0100,11.98
6949,0,0.0100,-0.70
6950,0,0.0100,-0.60
6951,7,0.0100,9.13
6952,1,0.0100,0.56
6953,3,0.0100,3.48
6954,0,0.0100,-0.63
6955,0,0.0100,-0.70
6956,3,0.0100,3.46
6957,4,0.0100,5.01
6958,0,0.0100,-0.70
6959,0,0.0100,-0.60
6960,1,0.0100,0.56
6961,0,0.0100,-0.70
6962,1,0.0100,0.62
6963,0,0.0100,-0.60
6964,1,0.0100,0.56
6965,0,0.0100,-0.68
6966,6,0.0100,7.87
6967,3,0.0100,3.41
6968,3,0.0100,3.41
6969,10,0.0100,13.62
6970,4,0.0100,5.01
6971,0,0.0100,-0.70
6972,1,0.0100,0.56
6973,0,0.0100,-0.67
6974,0,0.0100,-0.70
6975,0,0.0100,-0.70
6976,1,0.0100,0.56
6977,0,0.0100,-0.70
6978,3,0.0100,3.48
6979,8,0.0100,10.73
6980,0,0.0100,-0.70
6981,1,0.0100,0.56
6982,2,0.0100,2.15
6983,0,0.0100,-0.65
6984,3,0.0100,3.41
6985,3,0.0100,3.41
6986,1,0.0100,0.56
6987,0,0.0100,-0.70
6988,1,0.0100,0.60
6989,2,0.0100,2.22
6990,1,0.0100,0.60
6991,0,0.0100,-0.70
6992,1,0.0100,0.65
6993,2,0.0100,2.17
6994,0,0.0100,-0.70
6995,0,0.0100,-0.69
6996,1,0.0100,0.56
6997,0,0.0100,-0.65
6998,1,0.0100,0.56
6999,0,0.0100,-0.64
7000,1,0.0100,0.57
7001,1,0.0100,0.56
7002,0,0.0100,-0.70
7003,1,0.0100,0.58
7004,3,0.0100,3.41
7005,3,0.0100,3.41
7006,1,0.0100,0.56
7007,2,0.0100,0.61
7008,1,0.0100,0.56
7009,1,0.0100,0.56
7010,3,0.0100,3.44
7011,1,0.0100,0.64
7012,3,0.0100,3.51
7013,13,0.0100,14.93
7014,12,0.0100,14.92
7015,4,0.0100,4.84
7016,6,0.0100,7.90
7017,2,0.0100,0.65
7018,0,0.0100,-0.66
7019,4,0.0100,3.46
7020,6,0.0100,5.10
7021,3,0.0100,2.23
7022,0,0.0100,-0.60
7023,4,0.0100,5.07
7024,4,0.0100,5.05
7025,0,0.0100,-0.63
7026,2,0.0100,2.19
7027,3,0.0100,2.18
7028,13,0.0100,13.63
7029,16,0.0100,17.73
7030,1,0.0100,0.58
7031,1,0.0100,0.59
7032,0,0.0100,-0.81
7033,1,0.0100,0.55
7034,0,0.0100,-0.81
7035,7,0.0100,9.21
7036,2,0.0100,2.17
7037,10,0.0100,12.01
7038,2,0.0100,1.78
7039,3,0.0100,3.51
7040,0,0.0100,-0.81
7041,1,0.0100,0.56
7042,0,0.0100,-0.71
7043,5,0.0100,6.36
7044,22,0.0100,23.40
7045,6,0.0100,6.28
7046,4,0.0100,5.10
7047,3,0.0100,3.41
7048,3,0.0100,3.46
7049,15,0.0100,17.76
7050,7,0.0100,9.19
7051,3,0.0100,3.42
7052,4,0.0100,3.42
7053,0,0.0100,-0.63
7054,0,0.0100,-0.70
7055,2,0.0100,2.16
7056,6,0.0100,7.87
7057,11,0.0100,14.84
7058,0,0.0100,-0.70
7059,0,0.0100,-0.70
7060,0,0.0100,-0.70
7061,2,0.0100,2.15
7062,1,0.0100,0.56
7063,0,0.0100,-0.70
7064,3,0.0100,3.41
7065,0,0.0100,-0.70
7066,0,0.0100,-0.70
7067,1,0.0100,0.56
7068,9,0.0100,10.77
7069,6,0.0100,6.27
7070,2,0.0100,2.25
7071,1,0.0100,0.63
7072,8,0.0100,9.15
7073,4,0.0100,4.70
7074,0,0.0100,-0.65
7075,5,0.0100,6.27
7076,0,0.0100,-0.68
7077,0,0.0100,-0.70
7078,0,0.0100,-0.62
7079,0,0.0100,-0.70
7080,4,0.0100,5.01
7081,8,0.0100,9.13
7082,6,0.0100,6.27
7083,29,0.0100,31.99
7084,14,0.0100,16.48
7085,1,0.0100,0.56
7086,3,0.0100,3.41
7087,12,0.0100,12.01
7088,11,0.0100,10.75
7089,1,0.0100,0.59
7090,18,0.0100,23.40
7091,2,0.0100,2.19
7092,5,0.0100,6.27
7093,21,0.0100,26.25
7094,27,0.0100,29.11
7095,6,0.0100,6.27
7096,4,0.0100,5.10
7097,7,0.0100,9.13
7098,1,0.0100,0.56
7099,5,0.0100,6.30
7100,3,0.0100,3.44
7101,10,0.0100,13.60
7102,12,0.0100,16.50
7103,0,0.0100,-0.62
7104,5,0.0100,6.27
7105,9,0.0100,9.13
7106,1,0.0100,0.59
7107,6,0.0100,6.27
7108,3,0.0100,3.41
7109,1,0.0100,0.56
7110,10,0.0100,12.05
7111,23,0.0100,29.16
7112,10,0.0100,13.36
7113,1,0.0100,0.56
7114,3,0.0100,3.44
7115,4,0.0100,3.45
7116,4,0.0100,5.02
7117,0,0.0100,-0.61
7118,0,0.0100,-0.63
7119,0,0.0100,-0.67
7120,5,0.0100,6.32
7121,4,0.0100,5.08
7122,3,0.0100,3.48
7123,11,0.0100,11.98
7124,1,0.0100,0.56
7125,0,0.0100,-0.62
7126,1,0.0100,0.57
7127,4,0.0100,5.01
7128,0,0.0100,-0.65
7129,0,0.0100,-0.63
7130,15,0.0100,14.84
7131,0,0.0100,-0.63
7132,5,0.0100,3.44
7133,1,0.0100,0.56
7134,5,0.0100,6.32
7135,2,0.0100,0.61
7136,5,0.0100,5.07
7137,3,0.0100,2.15
7138,0,0.0100,-0.64
7139,4,0.0100,3.44
7140,12,0.0100,11.98
7141,5,0.0100,6.27
7142,5,0.0100,6.27
7143,1,0.0100,0.56
7144,10,0.0100,10.41
7145,0,0.0100,-0.78
7146,3,0.0100,3.40
7147,1,0.0100,0.54
7148,4,0.0100,4.81
7149,0,0.0100,-0.91
7150,2,0.0100,2.17
7151,0,0.0100,-0.71
7152,2,0.0100,2.25
7153,8,0.0100,9.22
7154,1,0.0100,0.56
7155,0,0.0100,-0.63
7156,0,0.0100,-0.60
7157,10,0.0100,10.75
7158,1,0.0100,0.66
7159,7,0.0100,9.13
7160,0,0.0100,-0.70
7161,0,0.0100,-0.68
7162,2,0.0100,2.15
7163,2,0.0100,2.21
7164,0,0.0100,-0.61
7165,2,0.0100,2.18
7166,6,0.0100,7.87
7167,7,0.0100,9.13
7168,1,0.0100,0.56
7169,2,0.0100,2.15
7170,0,0.0100,-0.70
7171,0,0.0100,-0.70
7172,7,0.0100,9.13
7173,1,0.0100,0.56
7174,8,0.0100,10.77
7175,1,0.0100,0.56
7176,0,0.0100,-0.68
7177,1,0.0100,0.56
7178,11,0.0100,14.84
7179,0,0.0100,-0.70
7180,7,0.0100,9.13
7181,10,0.0100,13.58
7182,0,0.0100,-0.70
7183,7,0.0100,9.13
7184,5,0.0100,6.27
7185,0,0.0100,-0.70
7186,0,0.0100,-0.70
7187,4,0.0100,5.01
7188,4,0.0100,5.01
7189,2,0.0100,2.15
7190,5,0.0100,6.27
7191,0,0.0100,-0.70
7192,1,0.0100,0.56
7193,2,0.0100,2.15
7194,1,0.0100,0.56
7195,9,0.0100,11.98
7196,1,0.0100,0.56
7197,0,0.0100,-0.70
7198,4,0.0100,5.01
7199,0,0.0100,-0.69
7200,8,0.0100,10.72
7201,7,0.0100,7.93
7202,2,0.0100,0.56
7203,9,0.0100,11.99
7204,2,0.0100,2.15
7205,2,0.0100,2.15
7206,1,0.0100,0.56
7207,1,0.0100,0.62
7208,0,0.0100,-0.65
7209,0,0.0100,-0.70
7210,4,0.0100,5.08
7211,0,0.0100,-0.70
7212,0,0.0100,-0.70
7213,3,0.0100,3.41
7214,1,0.0100,0.63
7215,0,0.0100,-0.68
7216,0,0.0100,-0.70
7217,0,0.0100,-0.69
7218,0,0.0100,-0.70
7219,0,0.0100,-0.66
7220,0,0.0100,-0.69
7221,0,0.0100,-0.70
7222,0,0.0100,-0.66
7223,1,0.0100,0.56
7224,0,0.0100,-0.70
7225,0,0.0100,-0.70
7226,0,0.0100,-0.69
7227,0,0.0100,-0.70
7228,0,0.0100,-0.68
7229,0,0.0100,-0.69
7230,0,0.0100,-0.69
7231,0,0.0100,-0.67
7232,0,0.0100,-0.70
7233,0,0.0100,-0.70
7234,2,0.0100,0.61
7235,0,0.0100,-0.70
7236,0,0.0100,-0.70
7237,1,0.0100,0.60
7238,0,0.0100,-0.66
7239,0,0.0100,-0.66
7240,2,0.0100,2.16
7241,2,0.0100,2.15
7242,2,0.0100,2.15
7243,0,0.0100,-0.70
7244,0,0.0100,-0.70
7245,1,0.0100,0.59
7246,0,0.0100,-0.76
7247,0,0.0100,-0.84
7248,0,0.0100,-0.63
7249,0,0.0100,-0.91
7250,0,0.0100,-0.70
7251,0,0.0100,-0.70
7252,0,0.0100,-0.70
7253,0,0.0100,-0.84
7254,0,0.0100,-0.84
7255,0,0.0100,-0.85
7256,0,0.0100,-0.70
7257,0,0.0100,-0.85
7258,0,0.0100,-0.84
7259,2,0.0100,0.46
7260,0,0.0100,-0.75
7261,0,0.0100,-0.70
7262,0,0.0100,-0.74
7263,0,0.0100,-0.68
7264,1,0.0100,0.56
7265,1,0.0100,0.58
7266,1,0.0100,0.56
7267,2,0.0100,2.15
7268,0,0.0100,-0.70
7269,0,0.0100,-0.70
7270,0,0.0100,-0.69
7271,1,0.0100,0.56
7272,0,0.0100,-0.70
7273,5,0.0100,6.27
7274,0,0.0100,-0.69
7275,1,0.0100,0.56
7276,8,0.0100,9.13
7277,1,0.0100,0.56
7278,0,0.0100,-0.66
7279,1,0.0100,0.56
7280,2,0.0100,2.15
7281,0,0.0100,-0.70
7282,0,0.0100,-0.70
7283,0,0.0100,-0.70
7284,0,0.0100,-0.70
7285,0,0.0100,-0.69
7286,0,0.0100,-0.70
7287,0,0.0100,-0.70
7288,2,0.0100,2.15
7289,1,0.0100,0.56
7290,1,0.0100,0.56
7291,1,0.0100,0.60
7292,3,0.0100,3.42
7293,2,0.0100,2.15
7294,4,0.0100,5.01
7295,1,0.0100,0.56
7296,0,0.0100,-0.70
7297,0,0.0100,-0.70
7298,0,0.0100,-0.70
7299,0,0.0100,-0.70
7300,2,0.0100,2.15
7301,0,0.0100,-0.70
7302,5,0.0100,6.27
7303,2,0.0100,2.15
7304,1,0.0100,0.56
7305,0,0.0100,-0.70
7306,0,0.0100,-0.70
7307,0,0.0100,-0.70
7308,0,0.0100,-0.70
7309,0,0.0100,-0.70
7310,1,0.0100,0.56
7311,0,0.0100,-0.70
7312,0,0.0100,-0.70
7313,0,0.0100,-0.70
7314,1,0.0100,0.56
7315,0,0.0100,-0.70
7316,3,0.0100,3.41
7317,0,0.0100,-0.70
7318,0,0.0100,-0.70
7319,0,0.0100,-0.70
7320,1,0.0100,0.56
7321,0,0.0100,-0.70
7322,0,0.0100,-0.70
7323,0,0.0100,-0.70
7324,0,0.0100,-0.70
7325,0,0.0100,-0.70
7326,0,0.0100,-0.70
7327,1,0.0100,0.56
7328,2,0.0100,2.15
7329,0,0.0100,-0.70
7330,3,0.0100,3.41
7331,2,0.0100,2.19
7332,0,0.0100,-0.70
7333,1,0.0100,0.56
7334,0,0.0100,-0.70
7335,3,0.0100,3.41
7336,0,0.0100,-0.70
7337,0,0.0100,-0.70
7338,0,0.0100,-0.70
7339,0,0.0100,-0.70
7340,0,0.0100,-0.70
7341,0,0.0100,-0.70
7342,2,0.0100,2.15
7343,3,0.0100,3.50
7344,0,0.0100,-0.70
7345,0,0.0100,-0.70
7346,0,0.0100,-0.70
7347,0,0.0100,-0.70
7348,0,0.0100,-0.70
7349,0,0.0100,-0.70
7350,1,0.0100,0.56
7351,0,0.0100,-0.67
7352,0,0.0100,-0.70
7353,0,0.0100,-0.70
7354,0,0.0100,-0.65
7355,0,0.0100,-0.64
7356,2,0.0100,2.15
7357,1,0.0100,0.56
7358,1,0.0100,0.56
7359,0,0.0100,-0.70
7360,0,0.0100,-0.70
7361,0,0.0100,-0.70
7362,1,0.0100,0.56
7363,2,0.0100,2.15
7364,2,0.0100,2.15
7365,0,0.0100,-0.70
7366,1,0.0100,0.56
7367,1,0.0100,0.56
7368,0,0.0100,-0.69
7369,1,0.0100,0.56
7370,1,0.0100,0.56
7371,0,0.0100,-0.69
7372,0,0.0100,-0.70
7373,4,0.0100,5.01
7374,0,0.0100,-0.69
7375,3,0.0100,3.41
7376,4,0.0100,5.01
7377,8,0.0100,10.76
7378,0,0.0100,-0.70
7379,2,0.0100,2.15
7380,3,0.0100,3.41
7381,1,0.0100,0.56
7382,3,0.0100,3.41
7383,3,0.0100,3.41
7384,3,0.0100,3.41
7385,5,0.0100,6.27
7386,4,0.0100,5.01
7387,1,0.0100,0.59
7388,0,0.0100,-0.70
7389,0,0.0100,-0.69
7390,0,0.0100,-0.70
7391,0,0.0100,-0.70
7392,2,0.0100,2.15
7393,0,0.0100,-0.69
7394,1,0.0100,0.56
7395,0,0.0100,-0.70
7396,0,0.0100,-0.70
7397,2,0.0100,2.15
7398,2,0.0100,2.15
7399,1,0.0100,0.56
7400,2,0.0100,2.15
7401,3,0.0100,3.41
7402,1,0.0100,0.56
7403,1,0.0100,0.56
7404,0,0.0100,-0.70
7405,8,0.0100,10.72
7406,0,0.0100,-0.70
7407,1,0.0100,0.56
7408,2,0.0100,2.15
7409,0,0.0100,-0.70
7410,0,0.0100,-0.70
7411,0,0.0100,-0.70
7412,0,0.0100,-0.70
7413,1,0.0100,0.56
7414,3,0.0100,3.41
7415,1,0.0100,0.56
7416,1,0.0100,0.56
7417,5,0.0100,6.27
7418,4,0.0100,5.01
7419,3,0.0100,3.41
7420,0,0.0100,-0.70
7421,6,0.0100,7.87
7422,4,0.0100,5.01
7423,0,0.0100,-0.70
7424,2,0.0100,2.16
7425,0,0.0100,-0.67
7426,0,0.0100,-0.70
7427,1,0.0100,0.62
7428,1,0.0100,0.57
7429,1,0.0100,0.56
7430,0,0.0100,-0.67
7431,0,0.0100,-0.70
7432,0,0.0100,-0.70
7433,4,0.0100,5.01
7434,0,0.0100,-0.70
7435,3,0.0100,3.41
7436,4,0.0100,5.01
7437,0,0.0100,-0.68
7438,0,0.0100,-0.70
7439,0,0.0100,-0.70
7440,0,0.0100,-0.70
7441,3,0.0100,3.41
7442,4,0.0100,5.02
7443,1,0.0100,0.56
7444,3,0.0100,3.41
7445,2,0.0100,2.15
7446,0,0.0100,-0.70
7447,1,0.0100,0.56
7448,2,0.0100,2.15
7449,0,0.0100,-0.70
7450,1,0.0100,0.56
7451,1,0.0100,0.56
7452,1,0.0100,0.56
7453,0,0.0100,-0.70
7454,0,0.0100,-0.70
7455,0,0.0100,-0.70
7456,0,0.0100,-0.70
7457,0,0.0100,-0.68
7458,1,0.0100,0.56
7459,0,0.0100,-0.70
7460,0,0.0100,-0.68
7461,0,0.0100,-0.70
7462,0,0.0100,-0.70
7463,0,0.0100,-0.68
7464,0,0.0100,-0.69
7465,0,0.0100,-0.70
7466,0,0.0100,-0.70
7467,0,0.0100,-0.70
7468,0,0.0100,-0.70
7469,0,0.0100,-0.70
7470,0,0.0100,-0.70
7471,0,0.0100,-0.70
7472,0,0.0100,-0.70
7473,0,0.0100,-0.67
7474,0,0.0100,-0.67
7475,0,0.0100,-0.67
7476,0,0.0100,-0.67
7477,0,0.0100,-0.70
7478,0,0.0100,-0.70
7479,0,0.0100,-0.70
7480,0,0.0100,-0.70
7481,0,0.0100,-0.68
7482,0,0.0100,-0.66
7483,0,0.0100,-0.67
7484,0,0.0100,-0.70
7485,0,0.0100,-0.69
7486,0,0.0100,-0.67
7487,1,0.0100,0.56
7488,0,0.0100,-0.70
7489,3,0.0100,3.41
7490,1,0.0100,0.56
7491,0,0.0100,-0.70
7492,0,0.0100,-0.70
7493,0,0.0100,-0.67
7494,4,0.0100,5.48
7495,0,0.0100,-0.70
7496,0,0.0100,-0.70
7497,0,0.0100,-0.70
7498,6,0.0100,7.88
7499,4,0.0100,5.30
7500,0,0.0100,-0.68
7501,1,0.0100,0.56
7502,0,0.0100,-0.70
7503,0,0.0100,-0.70
7504,5,0.0100,6.27
7505,0,0.0100,-0.70
7506,0,0.0100,-0.69
7507,3,0.0100,3.41
7508,0,0.0100,-0.70
7509,3,0.0100,3.41
7510,3,0.0100,3.41
7511,0,0.0100,-0.70
7512,1,0.0100,0.56
7513,6,0.0100,7.87
7514,1,0.0100,0.56
7515,1,0.0100,0.56
7516,0,0.0100,-0.70
7517,0,0.0100,-0.70
7518,2,0.0100,2.15
7519,0,0.0100,-0.70
7520,2,0.0100,2.15
7521,1,0.0100,0.56
7522,1,0.0100,0.56
7523,7,0.0100,9.13
7524,10,0.0100,13.58
7525,1,0.0100,0.56
7526,3,0.0100,3.41
7527,2,0.0100,2.15
7528,6,0.0100,7.93
7529,1,0.0100,0.56
7530,1,0.0100,0.56
7531,3,0.0100,3.41
7532,0,0.0100,-0.70
7533,1,0.0100,0.56
7534,7,0.0100,9.13
7535,11,0.0100,14.84
7536,5,0.0100,6.27
7537,1,0.0100,0.56
7538,1,0.0100,0.56
7539,0,0.0100,-0.70
7540,4,0.0100,5.02
7541,1,0.0100,0.56
7542,4,0.0100,5.01
7543,6,0.0100,7.87
7544,6,0.0100,7.87
7545,4,0.0100,5.01
7546,3,0.0100,3.41
7547,1,0.0100,0.56
7548,2,0.0100,2.15
7549,1,0.0100,0.56
7550,2,0.0100,2.15
7551,1,0.0100,0.56
7552,3,0.0100,3.41
7553,6,0.0100,7.87
7554,0,0.0100,-0.70
7555,2,0.0100,2.15
7556,1,0.0100,0.56
7557,0,0.0100,-0.70
7558,2,0.0100,2.22
7559,0,0.0100,-0.70
7560,0,0.0100,-0.70
7561,3,0.0100,3.41
7562,0,0.0100,-0.70
7563,7,0.0100,9.13
7564,0,0.0100,-0.70
7565,1,0.0100,0.56
7566,4,0.0100,5.01
7567,0,0.0100,-0.70
7568,0,0.0100,-0.70
7569,0,0.0100,-0.70
7570,1,0.0100,0.56
7571,3,0.0100,3.41
7572,0,0.0100,-0.70
7573,3,0.0100,3.41
7574,1,0.0100,0.56
7575,0,0.0100,-0.70
7576,1,0.0100,0.64
7577,0,0.0100,-0.70
7578,10,0.0100,13.58
7579,0,0.0100,-0.70
7580,13,0.0100,17.69
7581,1,0.0100,0.56
7582,4,0.0100,5.01
7583,3,0.0100,3.42
7584,7,0.0100,9.13
7585,0,0.0100,-0.70
7586,1,0.0100,0.56
7587,5,0.0100,6.27
7588,2,0.0100,2.15
7589,14,0.0100,17.69
7590,7,0.0100,9.21
7591,0,0.0100,-0.64
7592,2,0.0100,2.22
7593,6,0.0100,6.27
7594,2,0.0100,0.59
7595,0,0.0100,-0.67
7596,0,0.0100,-0.70
7597,0,0.0100,-0.70
7598,2,0.0100,0.56
7599,0,0.0100,-0.63
7600,0,0.0100,-0.67
7601,0,0.0100,-0.66
7602,0,0.0100,-0.70
7603,0,0.0100,-0.69
7604,0,0.0100,-0.64
7605,0,0.0100,-0.66
7606,0,0.0100,-0.61
7607,0,0.0100,-0.59
7608,1,0.0100,0.60
7609,3,0.0100,3.42
7610,0,0.0100,-0.63
7611,2,0.0100,2.16
7612,0,0.0100,-0.70
7613,2,0.0100,2.16
7614,0,0.0100,-0.70
7615,2,0.0100,2.15
7616,3,0.0100,3.43
7617,1,0.0100,0.56
7618,3,0.0100,3.42
7619,3,0.0100,3.41
7620,4,0.0100,3.41
7621,0,0.0100,-0.66
7622,0,0.0100,-0.65
7623,1,0.0100,0.56
7624,0,0.0100,-0.68
7625,3,0.0100,2.17
7626,0,0.0100,-0.70
7627,1,0.0100,0.56
7628,0,0.0100,-0.65
7629,2,0.0100,0.58
7630,3,0.0100,3.48
7631,0,0.0100,-0.70
7632,1,0.0100,0.56
7633,0,0.0100,-0.67
7634,2,0.0100,0.58
7635,2,0.0100,0.56
7636,1,0.0100,0.56
7637,2,0.0100,0.56
7638,1,0.0100,0.56
7639,0,0.0100,-0.63
7640,1,0.0100,0.59
7641,0,0.0100,-0.70
7642,3,0.0100,2.26
7643,0,0.0100,-0.65
7644,6,0.0100,5.02
7645,0,0.0100,-0.63
7646,4,0.0100,3.45
7647,4,0.0100,5.08
7648,7,0.0100,6.29
7649,2,0.0100,2.16
7650,0,0.0100,-0.69
7651,0,0.0100,-0.63
7652,2,0.0100,0.59
7653,0,0.0100,-0.66
7654,0,0.0100,-0.67
7655,1,0.0100,0.63
7656,2,0.0100,2.16
7657,0,0.0100,-0.66
7658,1,0.0100,0.64
7659,0,0.0100,-0.67
7660,11,0.0100,13.58
7661,0,0.0100,-0.63
7662,2,0.0100,2.17
7663,2,0.0100,2.24
7664,4,0.0100,3.41
7665,6,0.0100,5.08
7666,2,0.0100,2.12
7667,14,0.0100,16.43
7668,1,0.0100,0.56
7669,3,0.0100,2.15
7670,0,0.0100,-0.63
7671,0,0.0100,-0.70
7672,3,0.0100,3.41
7673,2,0.0100,2.16
7674,6,0.0100,7.88
7675,0,0.0100,-0.70
7676,2,0.0100,2.15
7677,1,0.0100,0.56
7678,0,0.0100,-0.70
7679,0,0.0100,-0.69
7680,1,0.0100,0.56
7681,1,0.0100,0.56
7682,0,0.0100,-0.61
7683,7,0.0100,9.22
7684,0,0.0100,-0.70
7685,1,0.0100,0.56
7686,1,0.0100,0.57
7687,4,0.0100,5.01
7688,1,0.0100,0.61
7689,7,0.0100,9.13
7690,0,0.0100,-0.66
7691,0,0.0100,-0.66
7692,1,0.0100,0.56
7693,0,0.0100,-0.69
7694,2,0.0100,2.15
7695,0,0.0100,-0.70
7696,0,0.0100,-0.70
7697,2,0.0100,2.24
7698,0,0.0100,-0.70
7699,6,0.0100,7.87
7700,1,0.0100,0.56
7701,4,0.0100,5.01
7702,1,0.0100,0.56
7703,4,0.0100,5.02
7704,0,0.0100,-0.70
7705,3,0.0100,3.41
7706,2,0.0100,2.15
7707,0,0.0100,-0.70
7708,2,0.0100,2.15
7709,0,0.0100,-0.70
7710,1,0.0100,0.56
7711,1,0.0100,0.56
7712,0,0.0100,-0.70
7713,0,0.0100,-0.70
7714,1,0.0100,0.56
7715,4,0.0100,5.05
7716,0,0.0100,-0.70
7717,0,0.0100,-0.70
7718,0,0.0100,-0.70
7719,2,0.0100,2.15
7720,2,0.0100,2.15
7721,4,0.0100,5.03
7722,0,0.0100,-0.70
7723,4,0.0100,5.01
7724,0,0.0100,-0.70
7725,1,0.0100,0.56
7726,2,0.0100,2.15
7727,3,0.0100,3.42
7728,0,0.0100,-0.70
7729,8,0.0100,10.80
7730,3,0.0100,3.41
7731,2,0.0100,2.15
7732,3,0.0100,3.41
7733,0,0.0100,-0.70
7734,7,0.0100,9.13
7735,1,0.0100,0.56
7736,2,0.0100,2.15
7737,0,0.0100,-0.70
7738,0,0.0100,-0.70
7739,3,0.0100,3.48
7740,7,0.0100,9.13
7741,1,0.0100,0.56
7742,2,0.0100,2.15
7743,0,0.0100,-0.68
7744,0,0.0100,-0.70
7745,0,0.0100,-0.70
7746,0,0.0100,-0.70
7747,4,0.0100,5.01
7748,0,0.0100,-0.70
7749,1,0.0100,0.56
7750,2,0.0100,2.20
7751,0,0.0100,-0.70
7752,0,0.0100,-0.70
7753,1,0.0100,0.56
7754,2,0.0100,2.15
7755,1,0.0100,0.56
7756,0,0.0100,-0.70
7757,0,0.0100,-0.70
7758,2,0.0100,2.18
7759,1,0.0100,0.58
7760,0,0.0100,-0.69
7761,0,0.0100,-0.70
7762,3,0.0100,3.41
7763,4,0.0100,5.01
7764,4,0.0100,5.01
7765,1,0.0100,0.56
7766,4,0.0100,5.01
7767,2,0.0100,2.15
7768,3,0.0100,3.41
7769,1,0.0100,0.56
7770,2,0.0100,2.15
7771,5,0.0100,6.27
7772,1,0.0100,0.56
7773,3,0.0100,3.41
7774,9,0.0100,11.98
7775,4,0.0100,5.01
7776,1,0.0100,0.56
7777,1,0.0100,0.56
7778,7,0.0100,9.13
7779,0,0.0100,-0.63
7780,1,0.0100,0.56
7781,4,0.0100,5.01
7782,3,0.0100,3.41
7783,1,0.0100,0.62
7784,3,0.0100,3.41
7785,4,0.0100,5.01
7786,5,0.0100,6.27
7787,1,0.0100,0.56
7788,0,0.0100,-0.70
7789,1,0.0100,0.56
7790,0,0.0100,-0.70
7791,3,0.0100,3.41
7792,1,0.0100,0.56
7793,2,0.0100,2.15
7794,2,0.0100,2.15
7795,1,0.0100,0.56
7796,2,0.0100,2.15
7797,4,0.0100,5.01
7798,3,0.0100,3.42
7799,0,0.0100,-0.70
7800,0,0.0100,-0.70
7801,5,0.0100,6.27
7802,1,0.0100,0.56
7803,1,0.0100,0.56
7804,4,0.0100,5.05
7805,0,0.0100,-0.70
7806,1,0.0100,0.56
7807,2,0.0100,2.15
7808,5,0.0100,6.27
7809,11,0.0100,14.90
7810,5,0.0100,6.36
7811,0,0.0100,-0.62
7812,0,0.0100,-0.70
7813,0,0.0100,-0.62
7814,2,0.0100,0.59
7815,4,0.0100,5.03
7816,5,0.0100,6.36
7817,2,0.0100,2.20
7818,10,0.0100,12.00
7819,10,0.0100,10.74
7820,1,0.0100,0.56
7821,8,0.0100,6.27
7822,0,0.0100,-0.61
7823,4,0.0100,5.03
7824,4,0.0100,4.89
7825,7,0.0100,7.91
7826,4,0.0100,3.43
7827,7,0.0100,9.13
7828,6,0.0100,6.27
7829,1,0.0100,0.56
7830,15,0.0100,14.92
7831,8,0.0100,9.13
7832,11,0.0100,11.98
7833,1,0.0100,0.56
7834,5,0.0100,5.01
7835,6,0.0100,6.27
7836,14,0.0100,14.90
7837,1,0.0100,0.56
7838,1,0.0100,0.56
7839,15,0.0100,17.69
7840,6,0.0100,5.01
7841,20,0.0100,23.46
7842,3,0.0100,3.44
7843,3,0.0100,3.43
7844,0,0.0100,-0.69
7845,8,0.0100,7.87
7846,10,0.0100,11.98
7847,0,0.0100,-0.70
7848,6,0.0100,7.90
7849,5,0.0100,5.05
7850,8,0.0100,9.22
7851,1,0.0100,0.56
7852,1,0.0100,0.56
7853,1,0.0100,0.56
7854,0,0.0100,-0.62
7855,3,0.0100,3.41
7856,2,0.0100,2.15
7857,0,0.0100,-0.69
7858,5,0.0100,6.27
7859,5,0.0100,6.27
7860,1,0.0100,0.56
7861,8,0.0100,10.72
7862,2,0.0100,2.22
7863,1,0.0100,0.56
7864,0,0.0100,-0.70
7865,0,0.0100,-0.70
7866,1,0.0100,0.56
7867,0,0.0100,-0.69
7868,7,0.0100,9.13
7869,0,0.0100,-0.70
7870,1,0.0100,0.56
7871,0,0.0100,-0.70
7872,1,0.0100,0.56
7873,1,0.0100,0.56
7874,2,0.0100,2.22
7875,15,0.0100,20.56
7876,4,0.0100,3.43
7877,7,0.0100,7.92
7878,2,0.0100,2.18
7879,8,0.0100,9.13
